ErrorTROETID,FirmTROETID,ErrorTCode,ErrorTReason,ErrorTType,RepairTStatus,CATTReporterTCRD,CATTReporterTIMID,SubmitterTID,OrderTID,OrderTKeyTDate,TradeTID,TradeTKeyTDate,FulfillmentTID,FulfillmentTKeyTDate,QuoteTID,QuoteTKeyTDate,AllocationTID,AllocationTKeyTDate,Symbol,OptionTID,EventTType,EventTTimestamp,SeqTNo,Side,Price,Quantity,SenderTIMID,ReceiverTIMID,Destination,RoutedTOrderTID,Session,TapeTTradeTID,ParentTOrderTID,ParentTOrderTKeyTDate,PriorTOrderTID,PriorTOrderTKeyTDate,PriorTFulfillmentTID,PriorTFillTKeyTDate,PriorTQuoteTID,PriorTQuoteTKeyTDate,PriorTAllocationTID,PriorTAllocationTKeyTDate,RoutingTParty,Exchange,ReportingTSideTExecutingTMPID,ReportingTSideTTradeTID,ContraTSideTExecutingTMPID,ContraTSideTTradeTID,MarketTCenterTID,FirmTDesignatedTID,RepairTTimestamp,RepairedTBy,RepairTType,RepairTOrg.TID,RepairTSource,CorrectionTDue,FileTName
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T121413.937765898,,Sell,22.55,900,VCVW,NYSE,,VCW52600217520,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T115952.568225652,,Sell,24.64,1409,VCVW,NYSE,,VCW52600210916,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T131615.301179310,,Sell,24.4,300,VCVW,NYSE,,VCW52600245269,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123420.947884579,,Buy,24.02,100,VCVW,NYSE,,VCW52600225573,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102957.172027522,,Short,23.49,100,VCVW,NYSE,,VCW52600161872,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T150915.416514582,,Buy,21.43,100,VCVW,NYSE,,VCW52600298236,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102422.053882644,,Buy,7380,10,VCVW,NYSE,,VCW52600158095,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T114809.918647203,,Buy,7440.01,1,VCVW,NYSE,,VCW52600205518,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T122115.327182291,,Sell,22.32,200,VCVW,NYSE,,VCW52600219890,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093547.243450417,,Buy,20.74,100,VCVW,NYSE,,VCW52600108351,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T152942.416517441,,Buy,18.28,5,VCVW,NYSE,,VCW52600308457,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T122015.549122193,,Buy,81.2,50,VCVW,NYSE,,VCW52600219574,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T150420.268364455,,Short,1181.65,40,VCVW,NYSE,,VCW52600296437,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102207.052118036,,Buy,22.63,200,VCVW,NYSE,,VCW52600156161,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094311.621674171,,Buy,22.63,100,VCVW,NYSE,,VCW52600117979,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T142406.503833384,,Buy,22.77,100,VCVW,NYSE,,VCW52600278662,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094320.375353190,,Buy,24.95,100,VCVW,NYSE,,VCW52600118171,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T091439.790519318,,Buy,23.3,300,VCVW,NYSE,,VCW52600082484,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092925.933130536,,Sell,25.15,500,VCVW,NYSE,,VCW52600096903,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T134745.411432197,,Sell,9.31,10,VCVW,NYSE,,VCW52600261358,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T112252.059472506,,Sell,25.72,600,VCVW,NYSE,,VCW52600192344,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T141236.423657573,,Short,23.54,100,VCVW,NYSE,,VCW52600272307,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T114715.236163922,,Sell,17.98,200,VCVW,NYSE,,VCW52600205020,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155625.039118640,,Short,21.43,500,VCVW,NYSE,,VCW52600323990,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102126.633810380,,Buy,23.89,100,VCVW,NYSE,,VCW52600155510,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T115404.197749437,,Sell,21.12,100,VCVW,NYSE,,VCW52600208118,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092520.311856645,,Sell,21.59,295,VCVW,NYSE,,VCW52600090708,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T152138.089302826,,Sell,18.31,1260,VCVW,NYSE,,VCW52600304208,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T113548.536991031,,Buy,21.94,100,VCVW,NYSE,,VCW52600199459,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095829.006931508,,Sell,23.19,100,VCVW,NYSE,,VCW52600134595,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T123944.156403446,,Buy,24.01,100,VCVW,NYSE,,VCW52600227467,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T154411.972795500,,Sell,24.63,1139,VCVW,NYSE,,VCW52600315339,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101113.522936356,,Short,18.77,200,VCVW,NYSE,,VCW52600146608,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T092927.962889578,,Buy,77,300,VCVW,NYSE,,VCW52600096963,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T135236.444676622,,Sell,25.09,100,VCVW,NYSE,,VCW52600263848,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T131000.780775245,,Buy,24.25,100,VCVW,NYSE,,VCW52600242194,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094846.009823237,,Sell,13.27,162,VCVW,NYSE,,VCW52600124014,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120202.998129351,,Short,20.75,200,VCVW,NYSE,,VCW52600211995,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T124943.174738621,,Short,7461,5,VCVW,NYSE,,VCW52600231756,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093439.224031469,,Short,477,20,VCVW,NYSE,,VCW52600106428,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T103405.147349444,,Sell,17.29,102,VCVW,NYSE,,VCW52600164583,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094246.599324584,,Sell,25.21,300,VCVW,NYSE,,VCW52600117403,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100228.991919865,,Sell,20.51,500,VCVW,NYSE,,VCW52600138631,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120831.705156481,,Short,22.61,100,VCVW,NYSE,,VCW52600214989,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092949.085533434,,Buy,,600,VCVW,NYSE,,VCW52600097942,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093738.098914672,,Sell,9.67,300,VCVW,NYSE,,VCW52600111082,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T145730.115947450,,Sell,23.44,100,VCVW,NYSE,,VCW52600293529,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T155546.074433889,,Short,12.33,100,VCVW,NYSE,,VCW52600323358,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120719.990853011,,Sell,14.96,300,VCVW,NYSE,,VCW52600214590,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T133332.685358765,,Sell,21.12,44,VCVW,NYSE,,VCW52600254610,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093152.590189766,,Short,22.84,100,VCVW,NYSE,,VCW52600101878,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093421.762269775,,Buy,1161,10,VCVW,NYSE,,VCW52600106006,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T154808.492561323,,Sell,25.37,3000,VCVW,NYSE,,VCW52600317414,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155821.744603902,,Sell,31.99,300,VCVW,NYSE,,VCW52600325998,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093757.300723465,,Sell,14.81,500,VCVW,NYSE,,VCW52600111524,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T151547.106297924,,Sell,18.35,104,VCVW,NYSE,,VCW52600301411,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101532.205741393,,Sell,21.1,300,VCVW,NYSE,,VCW52600150943,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T114555.840061022,,Sell,19.32,300,VCVW,NYSE,,VCW52600204453,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095246.812302767,,Sell,18.38,1000,VCVW,NYSE,,VCW52600128439,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T094108.898803098,,Buy,30.81,100,VCVW,NYSE,,VCW52600115461,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093237.579700007,,Buy,9.06,1000,VCVW,NYSE,,VCW52600103186,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T151613.075983426,,Sell,24.12,800,VCVW,NYSE,,VCW52600301660,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T104904.825517791,,Buy,30.01,3,VCVW,NYSE,,VCW52600173926,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100346.757162873,,Sell,23.49,100,VCVW,NYSE,,VCW52600140067,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T140939.731316042,,Sell,23.16,46,VCVW,NYSE,,VCW52600271072,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093844.336065392,,Buy,21.8,500,VCVW,NYSE,,VCW52600112593,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T130642.767014069,,Buy,1167.58,18,VCVW,NYSE,,VCW52600240486,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092601.083331168,,Buy,,100,VCVW,NYSE,,VCW52600091407,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100007.124754419,,Buy,23.64,100,VCVW,NYSE,,VCW52600136129,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T142004.841524689,,Buy,31.19,200,VCVW,NYSE,,VCW52600276675,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095447.476577317,,Buy,21.58,100,VCVW,NYSE,,VCW52600130549,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110222.222906118,,Buy,25.06,300,VCVW,NYSE,,VCW52600180919,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094040.492997873,,Buy,3.53,10000,VCVW,NYSE,,VCW52600114850,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100052.986987767,,Buy,19.02,50,VCVW,NYSE,,VCW52600136960,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155705.317909726,,Buy,25.86,78,VCVW,NYSE,,VCW52600324572,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T135107.421867067,,Buy,21.39,100,VCVW,NYSE,,VCW52600263184,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T131302.656955866,,Sell,19.37,125,VCVW,NYSE,,VCW52600243858,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155553.488573809,,Short,334.77,1000,VCVW,NYSE,,VCW52600323465,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T151454.850475364,,Buy,124.26,10,VCVW,NYSE,,VCW52600300938,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092958.166012383,,Short,12.32,500,VCVW,NYSE,,VCW52600098378,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T154756.599596290,,Sell,15.98,108,VCVW,NYSE,,VCW52600317299,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T104418.230078402,,Sell,25.95,126,VCVW,NYSE,,VCW52600171049,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093703.231339271,,Sell,136.59,10,VCVW,NYSE,,VCW52600110347,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092941.269571152,,Buy,,250,VCVW,NYSE,,VCW52600097473,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102401.532222307,,Buy,19.13,100,VCVW,NYSE,,VCW52600157871,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T144742.137338495,,Short,24.46,100,VCVW,NYSE,,VCW52600289246,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123122.214582641,,Sell,20.73,84,VCVW,NYSE,,VCW52600224124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095833.034167801,,Buy,24.18,100,VCVW,NYSE,,VCW52600134696,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T154534.741846183,,Short,1177,10,VCVW,NYSE,,VCW52600316132,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T131001.993813705,,Sell,62.71,10,VCVW,NYSE,,VCW52600242215,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T105756.538906348,,Short,7458.8,2,VCVW,NYSE,,VCW52600178632,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094313.192535954,,Buy,21.12,100,VCVW,NYSE,,VCW52600118007,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110429.360511536,,Buy,22.35,500,VCVW,NYSE,,VCW52600182223,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T125551.782205015,,Sell,26.97,1041,VCVW,NYSE,,VCW52600234447,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092554.027650983,,Buy,25.54,200,VCVW,NYSE,,VCW52600091282,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T142521.994425168,,Buy,22.51,291,VCVW,NYSE,,VCW52600279211,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T121645.018250279,,Sell,19.37,1909,VCVW,NYSE,,VCW52600218300,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T125017.499839042,,Sell,23.66,100,VCVW,NYSE,,VCW52600231975,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T131513.568545928,,Sell,24.7,116,VCVW,NYSE,,VCW52600244824,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T081144.792077649,,Short,11.97,400,VCVW,NYSE,,VCW52600044374,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094821.942216483,,Sell,24.77,585,VCVW,NYSE,,VCW52600123592,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123221.748091375,,Buy,24.62,100,VCVW,NYSE,,VCW52600224639,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T144106.705061148,,Sell,20.86,100,VCVW,NYSE,,VCW52600287119,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155901.760451967,,Buy,1775.1,10,VCVW,NYSE,,VCW52600326815,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102758.313194490,,Sell,26.72,502,VCVW,NYSE,,VCW52600160607,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T080644.211990694,,Buy,18.8,400,VCVW,NYSE,,VCW52600043045,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T112001.834315523,,Sell,20.76,1000,VCVW,NYSE,,VCW52600190594,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095850.425457192,,Sell,23.77,900,VCVW,NYSE,,VCW52600135017,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123242.324092144,,Sell,21.94,800,VCVW,NYSE,,VCW52600224807,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123011.268367336,,Sell,26.98,1000,VCVW,NYSE,,VCW52600223680,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123347.848193457,,Sell,20.39,216,VCVW,NYSE,,VCW52600225364,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T100027.410145485,,Sell,21.4,596,VCVW,NYSE,,VCW52600136484,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T105913.938644720,,Sell,22.02,100,VCVW,NYSE,,VCW52600179218,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120204.335313210,,Sell,20.75,200,VCVW,NYSE,,VCW52600212027,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094459.405903920,,Buy,25.66,100,VCVW,NYSE,,VCW52600119852,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T152208.804016203,,Buy,23.93,100,VCVW,NYSE,,VCW52600304499,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T105432.246442410,,Buy,18.7,200,VCVW,NYSE,,VCW52600177061,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T091823.549182153,,Short,3.79,300,VCVW,NYSE,,VCW52600085051,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102946.759477679,,Buy,23.62,100,VCVW,NYSE,,VCW52600161713,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T134311.368291193,,Short,20.64,100,VCVW,NYSE,,VCW52600259156,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T135651.196150709,,Buy,19.23,500,VCVW,NYSE,,VCW52600265831,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T145321.685835560,,Buy,23.7,300,VCVW,NYSE,,VCW52600291783,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T145321.491699133,,Buy,23.71,300,VCVW,NYSE,,VCW52600291782,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100241.364410811,,Short,1169,10,VCVW,NYSE,,VCW52600138841,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T150330.818042816,,Buy,18.62,83,VCVW,NYSE,,VCW52600296140,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T121923.201962130,,Sell,21.1,100,VCVW,NYSE,,VCW52600219272,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095739.603329494,,Sell,70,106,VCVW,NYSE,,VCW52600133786,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100026.417508056,,Sell,20.65,310,VCVW,NYSE,,VCW52600136459,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T135409.258656766,,Short,1182.7,40,VCVW,NYSE,,VCW52600264660,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110919.397999130,,Sell,,200,VCVW,NYSE,,VCW52600184999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T140750.719472530,,Sell,17.84,117,VCVW,NYSE,,VCW52600270406,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094916.146945806,,Buy,10.65,500,VCVW,NYSE,,VCW52600124828,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T151955.801071963,,Buy,23.14,422,VCVW,NYSE,,VCW52600303286,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101525.511232681,,Buy,18.8,100,VCVW,NYSE,,VCW52600150805,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T113411.686206920,,Buy,142.52,20,VCVW,NYSE,,VCW52600198679,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T115709.848276698,,Sell,23.42,100,VCVW,NYSE,,VCW52600209577,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T115204.464247403,,Short,21.39,100,VCVW,NYSE,,VCW52600207292,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T154150.065787459,,Buy,31.21,500,VCVW,NYSE,,VCW52600314231,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T115901.918290292,,Short,22.01,500,VCVW,NYSE,,VCW52600210538,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T141648.664463962,,Short,116.94,50,VCVW,NYSE,,VCW52600274179,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092726.225005922,,Buy,8.88,100,VCVW,NYSE,,VCW52600093225,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100439.139121280,,Buy,33.55,100,VCVW,NYSE,,VCW52600140751,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T105141.992385900,,Sell,21.33,244,VCVW,NYSE,,VCW52600175486,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T111815.122221677,,Sell,24.59,100,VCVW,NYSE,,VCW52600189645,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155811.075341349,,Buy,20.62,500,VCVW,NYSE,,VCW52600325775,,,,,,,,,,,,,,,,,,,,,,,,,,,
