Error ROE ID,Firm ROE ID,Error Code,Error Reason,Error Type,Repair Status,CAT Reporter CRD,CAT Reporter IMID,Submitter ID,Order ID,Order Key Date,Trade ID,Trade Key Date,Fulfillment ID,Fulfillment Key Date,Quote ID,Quote Key Date,Allocation ID,Allocation Key Date,Symbol,Option ID,Event Type,Event Timestamp,Seq No,Side,Price,Quantity,Sender IMID,Receiver IMID,Destination,Routed Order ID,Session,Tape Trade ID,Parent Order ID,Parent Order Key Date,Prior Order ID,Prior Order Key Date,Prior Fulfillment ID,Prior Fill Key Date,Prior Quote ID,Prior Quote Key Date,Prior Allocation ID,Prior Allocation Key Date,Routing Party,Exchange,Reporting Side Executing MPID,Reporting Side Trade ID,Contra Side Executing MPID,Contra Side Trade ID,Market Center ID,Firm Designated ID,Repair Timestamp,Repaired By,Repair Type,Repair Org. ID,Repair Source,Correction Due,File Name
,,,,,,,,,,,,,,,,,,,GUT PRC,,EOA,20240520 114236.078300758,,Sh,23.99,100,VCVW,NYSE,VCW52500194229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KMPB,,EOA,20240520 142544.865229748,,Bu,22.65,100,VCVW,NYSE,VCW52500254424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,F PRD,,EOA,20240520 094830.003414946,,Bu,24.81,100,VCVW,NYSE,VCW52500114762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CYCCP,,EOA,20240520 134426.196154458,,Se,8.99,24,VCVW,NYSE,VCW52500238187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HKD,,EOA,20240520 093836.461164390,,Se,4.27,1000,VCVW,NYSE,VCW52500104697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HIMS,,EOA,20240520 145346.568641021,,Bu,19.06,100,VCVW,NYSE,VCW52500264243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EFC PRD,,EOA,20240520 140859.793476158,,Bu,21.19,100,VCVW,NYSE,VCW52500248290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BW PRA,,EOA,20240520 093407.688313885,,Bu,10.8,500,VCVW,NYSE,VCW52500099743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KIM PRL,,EOA,20240520 110014.088787695,,Bu,21.62,100,VCVW,NYSE,VCW52500171180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RC PRE,,EOA,20240520 115123.616300962,,Sh,18.74,100,VCVW,NYSE,VCW52500198867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,LANDO,,EOA,20240520 100106.211019600,,Bu,19.81,100,VCVW,NYSE,VCW52500127650,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CYCCP,,EOA,20240520 134418.267939641,,Se,8.87,24,VCVW,NYSE,VCW52500238139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FCRX,,EOA,20240520 141156.652741335,,Bu,24.15,100,VCVW,NYSE,VCW52500249462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EFC PRA,,EOA,20240520 103721.044017613,,Bu,24.07,100,VCVW,NYSE,VCW52500155121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRIF PRI,,EOA,20240520 094512.237747945,,Bu,22.17,100,VCVW,NYSE,VCW52500111624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BC PRC,,EOA,20240520 100824.850580161,,Bu,24.35,100,VCVW,NYSE,VCW52500134163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FRT PRC,,EOA,20240520 125803.904722316,,Se,21.03,204,VCVW,NYSE,VCW52500220911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BHFAM,,EOA,20240520 151814.402126383,,Bu,16.51,100,VCVW,NYSE,VCW52500273202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PBI PRB,,EOA,20240520 145355.505847144,,Se,18.3,9,VCVW,NYSE,VCW52500264308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRIF PRF,,EOA,20240520 111254.562961309,,Bu,23.6,100,VCVW,NYSE,VCW52500178457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HIMS,,EOA,20240520 092950.231593582,,Bu,,500,VCVW,NYSE,VCW52500092807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRK,,EOA,20240520 100359.372724037,,Se,24.57,200,VCVW,NYSE,VCW52500130137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AXS PRE,,EOA,20240520 120314.725894564,,Bu,21.27,100,VCVW,NYSE,VCW52500203951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HSDT,,EOA,20240520 090500.412348295,,Se,1.59,500,VCVW,NYSE,VCW52500077896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRM,,EOA,20240520 132702.176150009,,Bu,18.85,100,VCVW,NYSE,VCW52500231262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PTA,,EOA,20240520 110231.119867667,,Bu,19.31,500,VCVW,NYSE,VCW52500172574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EURN,,EOA,20240520 092843.158193232,,Sh,21.29,200,VCVW,NYSE,VCW52500090954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATRI,,EOA,20240520 134109.912033372,,Bu,469.02,100,VCVW,NYSE,VCW52500236823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ARCH,,EOA,20240520 102452.658275697,,Bu,163.15,3,VCVW,NYSE,VCW52500146587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SITC PRA,,EOA,20240520 113744.040099809,,Bu,22.29,100,VCVW,NYSE,VCW52500191682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPMT PRA,,EOA,20240520 103724.053731481,,Se,16.47,35,VCVW,NYSE,VCW52500155166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ZKH,,EOA,20240520 103025.824858781,,Bu,11.24,50,VCVW,NYSE,VCW52500150333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRZ,,EOA,20240520 095207.447710986,,Bu,20.5,100,VCVW,NYSE,VCW52500118530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ECCX,,EOA,20240520 115308.299809635,,Sh,24.57,100,VCVW,NYSE,VCW52500199757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MTB PRJ,,EOA,20240520 155555.034397052,,Se,25.24,1000,VCVW,NYSE,VCW52500295521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BWNB,,EOA,20240520 104009.847425433,,Se,19.5,431,VCVW,NYSE,VCW52500157184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ENO,,EOA,20240520 105520.143603259,,Sh,23.3,500,VCVW,NYSE,VCW52500168051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MET PRA,,EOA,20240520 103433.581055444,,Sh,24.91,100,VCVW,NYSE,VCW52500153085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ETV,,EOA,20240520 155829.827188504,,Bu,13.05,800,VCVW,NYSE,VCW52500298641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NCV PRA,,EOA,20240520 094726.600129776,,Bu,20.26,100,VCVW,NYSE,VCW52500113736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRZ,,EOA,20240520 093904.176744376,,Sh,20.69,100,VCVW,NYSE,VCW52500105199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATH PRE,,EOA,20240520 095832.259176373,,Bu,26.32,100,VCVW,NYSE,VCW52500125070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HPP PRC,,EOA,20240520 094209.741805604,,Sh,14.46,100,VCVW,NYSE,VCW52500108544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJD,,EOA,20240520 114842.278608933,,Se,21.89,100,VCVW,NYSE,VCW52500197548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJE,,EOA,20240520 135524.801091099,,Bu,19.35,700,VCVW,NYSE,VCW52500242796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLR PRL,,EOA,20240520 093104.690418183,,Se,21.66,400,VCVW,NYSE,VCW52500095497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNTY,,EOA,20240520 151027.826844175,,Sh,27.78,50,VCVW,NYSE,VCW52500270068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRIF PRJ,,EOA,20240520 122455.119657938,,Bu,22.12,100,VCVW,NYSE,VCW52500211099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ADC PRA,,EOA,20240520 111541.925537434,,Se,17.18,100,VCVW,NYSE,VCW52500180078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PBI PRB,,EOA,20240520 142848.475629669,,Bu,18.21,86,VCVW,NYSE,VCW52500255612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MTB PRJ,,EOA,20240520 093534.755934542,,Se,25.37,200,VCVW,NYSE,VCW52500101451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ZKH,,EOA,20240520 102417.890766034,,Sh,11.88,6,VCVW,NYSE,VCW52500146155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GUT,,EOA,20240520 152611.116134563,,Bu,5.76,1500,VCVW,NYSE,VCW52500277161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DTW,,EOA,20240520 101020.994920495,,Bu,22.95,400,VCVW,NYSE,VCW52500135835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRS,,EOA,20240520 103903.284003112,,Bu,24.24,100,VCVW,NYSE,VCW52500156373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DBRG PRI,,EOA,20240520 133621.488766293,,Bu,22.98,100,VCVW,NYSE,VCW52500235183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NLY PRI,,EOA,20240520 101708.008455058,,Se,25.44,500,VCVW,NYSE,VCW52500140883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HTFC,,EOA,20240520 111403.721788859,,Bu,23.76,100,VCVW,NYSE,VCW52500179205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SLMBP,,EOA,20240520 100048.751944553,,Sh,77.45,200,VCVW,NYSE,VCW52500127231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240520 095112.592567672,,Bu,1166.61,10,VCVW,NYSE,VCW52500117622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ESGRO,,EOA,20240520 095044.631616115,,Bu,24.31,100,VCVW,NYSE,VCW52500117055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJE,,EOA,20240520 095426.652359337,,Bu,19.46,943,VCVW,NYSE,VCW52500120815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,STT PRG,,EOA,20240520 094107.680047122,,Bu,24.08,100,VCVW,NYSE,VCW52500107467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JSM,,EOA,20240520 160002.226303244,,Se,19.43,506,VCVW,NSDQ,VCTY-TAK2-364547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DSX PRB,,EOA,20240520 141810.938175867,,Bu,26.38,100,VCVW,NYSE,VCW52500251822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,USB PRR,,EOA,20240520 094841.145199523,,Bu,17.52,611,VCVW,NYSE,VCW52500114955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BODI,,EOA,20240520 124907.972330399,,Sh,9.4,50,VCVW,NYSE,VCW52500218185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SRV,,EOA,20240520 092849.185359115,,Se,42.31,100,VCVW,NYSE,VCW52500091112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MSB,,EOA,20240520 093620.004688590,,Sh,17.96,100,VCVW,NYSE,VCW52500102275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRC,,EOA,20240520 123456.645920435,,Bu,23.62,100,VCVW,NYSE,VCW52500214079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRJ,,EOA,20240520 093124.128268318,,Se,20.92,100,VCVW,NYSE,VCW52500096042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WAL PRA,,EOA,20240520 103952.959869641,,Se,18.37,200,VCVW,NYSE,VCW52500157000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGM PRD,,EOA,20240520 110615.139651036,,Bu,22.2,300,VCVW,NYSE,VCW52500174705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SQFTP,,EOA,20240520 145431.174106360,,Bu,17.43,100,VCVW,NYSE,VCW52500264609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ANG PRB,,EOA,20240520 095656.297472744,,Bu,24.56,100,VCVW,NYSE,VCW52500123308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TFC PRO,,EOA,20240520 140431.043867639,,Bu,22.54,100,VCVW,NYSE,VCW52500246581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PBI PRB,,EOA,20240520 142431.787844486,,Bu,18.21,100,VCVW,NYSE,VCW52500253974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240520 101203.173420314,,Bu,22.23,100,VCVW,NYSE,VCW52500137054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 122215.002881259,,Bu,1644.11,16,VCVW,NYSE,VCW52500210337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240520 124206.033656972,,Sh,7748,10,VCVW,NYSE,VCW52500216280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRIF PRJ,,EOA,20240520 095449.812405828,,Sh,22.3,100,VCVW,NYSE,VCW52500121240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240520 141908.480140753,,Sh,7735,5,VCVW,NYSE,VCW52500252157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WAL PRA,,EOA,20240520 101847.036228217,,Se,18.36,510,VCVW,NYSE,VCW52500142069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OCN,,EOA,20240520 135324.977837975,,Sh,25.96,50,VCVW,NYSE,VCW52500242028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CHMI PRB,,EOA,20240520 155819.621726174,,Se,25,47,VCVW,NYSE,VCW52500298426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRM,,EOA,20240520 101548.903183984,,Bu,18.11,100,VCVW,NYSE,VCW52500139960,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RIV PRA,,EOA,20240520 093323.406180173,,Se,22.97,559,VCVW,NYSE,VCW52500098907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRH,,EOA,20240520 095100.234683881,,Bu,21.61,200,VCVW,NYSE,VCW52500117376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TFC PRO,,EOA,20240520 094653.499960724,,Bu,22.22,100,VCVW,NYSE,VCW52500113240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WHG,,EOA,20240520 093029.446186195,,Bu,12.1,76,VCVW,NYSE,VCW52500094455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 093910.515591809,,Bu,1631.65,10,VCVW,NYSE,VCW52500105422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLR PRK,,EOA,20240520 114254.203249127,,Sh,23.7,100,VCVW,NYSE,VCW52500194401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MITT PRA,,EOA,20240520 132253.734119643,,Se,20.1,100,VCVW,NYSE,VCW52500229431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CDR PRC,,EOA,20240520 095556.439571621,,Bu,12.03,50,VCVW,NYSE,VCW52500122326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GME,,EOA,20240520 092622.857153712,,Sh,21.6,500,VCVW,NYSE,VCW52500087975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRC,,EOA,20240520 155634.381451802,,Bu,23.95,100,VCVW,NYSE,VCW52500296388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RITM PRA,,EOA,20240520 140638.585738462,,Se,24.9,626,VCVW,NYSE,VCW52500247261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240520 152032.151910064,,Se,1764.79,10,VCVW,NYSE,VCW52500274326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CGABL,,EOA,20240520 153842.369239601,,Bu,17.92,100,VCVW,NYSE,VCW52500283350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VLYPO,,EOA,20240520 100114.200048492,,Bu,24.56,100,VCVW,NYSE,VCW52500127819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KREF PRA,,EOA,20240520 102927.238575971,,Sh,19.15,100,VCVW,NYSE,VCW52500149701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MLP,,EOA,20240520 093048.689066383,,Bu,23.01,393,VCVW,NYSE,VCW52500095045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FFIE,,EOA,20240520 100141.770844593,,Bu,1.57,500,VCVW,NYSE,VCW52500128207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240520 093151.268698572,,Bu,7770,10,VCVW,NYSE,VCW52500096676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MET PRF,,EOA,20240520 103243.447049522,,Sh,20.67,100,VCVW,NYSE,VCW52500151890,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HPP PRC,,EOA,20240520 095050.830207579,,Se,14.45,100,VCVW,NYSE,VCW52500117199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BWSN,,EOA,20240520 100051.474355792,,Se,21.79,221,VCVW,NYSE,VCW52500127297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FITBP,,EOA,20240520 103932.152331821,,Se,23.69,496,VCVW,NYSE,VCW52500156678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SHO PRH,,EOA,20240520 114708.257803664,,Bu,20.09,100,VCVW,NYSE,VCW52500196704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RM,,EOA,20240520 125359.172142089,,Bu,29.24,5,VCVW,NYSE,VCW52500219775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BIGZ,,EOA,20240520 101536.496302751,,Bu,7.68,100,VCVW,NYSE,VCW52500139759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240520 093813.331126675,,Bu,22.1,100,VCVW,NYSE,VCW52500104357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SWI,,EOA,20240520 092958.442491095,,Bu,11.91,6000,VCVW,NYSE,VCW52500093173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HPP PRC,,EOA,20240520 094213.443011119,,Se,14.33,300,VCVW,NYSE,VCW52500108615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HUM,,EOA,20240520 155914.509241958,,Bu,355.04,800,VCVW,NYSE,VCW52500299602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,QRTEP,,EOA,20240520 154356.567302773,,Bu,49.74,50,VCVW,NYSE,VCW52500285902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CLDT PRA,,EOA,20240520 103445.915046296,,Bu,21.22,100,VCVW,NYSE,VCW52500153356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DTG,,EOA,20240520 102027.185751086,,Se,19.48,400,VCVW,NYSE,VCW52500143488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ESGR,,EOA,20240520 092932.245480455,,Bu,304.55,50,VCVW,NYSE,VCW52500092237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CYCCP,,EOA,20240520 134425.997458087,,Se,8.98,24,VCVW,NYSE,VCW52500238184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGM PRG,,EOA,20240520 114619.831912175,,Se,19.78,350,VCVW,NYSE,VCW52500196190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRC,,EOA,20240520 123456.816757003,,Bu,23.62,100,VCVW,NYSE,VCW52500214083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 093304.793986391,,Se,1649.8,10,VCVW,NYSE,VCW52500098423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SWI,,EOA,20240520 092833.566935261,,Bu,11.41,100,VCVW,NYSE,VCW52500090653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FCRX,,EOA,20240520 144022.649281125,,Sh,24.25,100,VCVW,NYSE,VCW52500259750,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CIO PRA,,EOA,20240520 112710.124065626,,Bu,17.54,100,VCVW,NYSE,VCW52500186273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UMH PRD,,EOA,20240520 104638.164485655,,Bu,22.53,100,VCVW,NYSE,VCW52500162157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240520 141935.811321040,,Bu,1753.82,5,VCVW,NYSE,VCW52500252352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRIF PRJ,,EOA,20240520 095453.788337518,,Bu,22.06,100,VCVW,NYSE,VCW52500121331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRZ,,EOA,20240520 093245.158927604,,Se,20.54,100,VCVW,NYSE,VCW52500097967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ESGRO,,EOA,20240520 093028.691036434,,Bu,24.3,100,VCVW,NYSE,VCW52500094380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DRH PRA,,EOA,20240520 134541.864133733,,Se,25.71,262,VCVW,NYSE,VCW52500238772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATH PRA,,EOA,20240520 095444.646596455,,Sh,24.18,50,VCVW,NYSE,VCW52500121168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BCAT,,EOA,20240520 092949.835117832,,Sh,16.22,500,VCVW,NYSE,VCW52500092801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CADE PRA,,EOA,20240520 095622.994763049,,Bu,20.84,100,VCVW,NYSE,VCW52500122795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GRBK PRA,,EOA,20240520 151805.543721828,,Bu,22.77,100,VCVW,NYSE,VCW52500273066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLR PRK,,EOA,20240520 110017.373898668,,Bu,23.54,300,VCVW,NYSE,VCW52500171221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMRE PRC,,EOA,20240520 130532.450514557,,Sh,26.3,100,VCVW,NYSE,VCW52500223278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
