Error ROE ID,Firm ROE ID,Error Code,Error Reason,Error Type,Repair Status,CAT Reporter CRD,CAT Reporter IMID,Submitter ID,Order ID,Order Key Date,Trade ID,Trade Key Date,Fulfillment ID,Fulfillment Key Date,Quote ID,Quote Key Date,Allocation ID,Allocation Key Date,Symbol,Option ID,Event Type,Event Timestamp,Seq No,Side,Price,Quantity,Sender IMID,Receiver IMID,Destination,Routed Order ID,Session,Tape Trade ID,Parent Order ID,Parent Order Key Date,Prior Order ID,Prior Order Key Date,Prior Fulfillment ID,Prior Fill Key Date,Prior Quote ID,Prior Quote Key Date,Prior Allocation ID,Prior Allocation Key Date,Routing Party,Exchange,Reporting Side Executing MPID,Reporting Side Trade ID,Contra Side Executing MPID,Contra Side Trade ID,Market Center ID,Firm Designated ID,Repair Timestamp,Repaired By,Repair Type,Repair Org. ID,Repair Source,Correction Due,File Name
,,,,,,,,,,,,,,,,,,,UCBIO,,EOA,20240621T130954.186827275,,Buy,23.55,100,VCVW,NYSE,,VCW52820272574,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MITT PRC,,EOA,20240620T115153.452279962,,Sell,24.19,100,VCVW,NYSE,,VCW52810248476,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNMA,,EOA,20240620T095002.400879243,,Buy,24.89,100,VCVW,NYSE,,VCW52810163155,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MITT PRB,,EOA,20240621T093203.878127587,,Sell,19.5,100,VCVW,NYSE,,VCW52820131063,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SLG PRI,,EOA,20240620T143104.490526468,,Buy,20.72,100,VCVW,NYSE,,VCW52810305140,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRE PRJ,,EOA,20240620T120207.947843207,,Short,19.64,176,VCVW,NYSE,,VCW52810252237,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BC PRB,,EOA,20240621T123824.438866413,,Buy,25.04,100,VCVW,NYSE,,VCW52820259545,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MET PRE,,EOA,20240620T101646.612577128,,Sell,24.31,25,VCVW,NYSE,,VCW52810189973,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AHL PRE,,EOA,20240620T093446.063954670,,Sell,20.12,50,VCVW,NYSE,,VCW52810143383,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T112337.378260805,,Buy,608615.02,1,VCVW,NYSE,,VCW52810234253,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240621T155955.600484380,,Buy,1829,10,VCVW,NYSE,,VCW52820364351,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DDOG,,EOA,20240620T092719.293765705,,Buy,,20,VCVW,NYSE,,VCW52810130611,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RIO,,EOA,20240621T092940.385678706,,Sell,,500,VCVW,NYSE,,VCW52820126072,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SILA,,EOA,20240620T092854.546816117,,Buy,21.2,500,VCVW,NYSE,,VCW52810133549,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ACN,,EOA,20240620T093007.292839725,,Sell,,195,VCVW,NYSE,,VCW52810136529,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGNCP,,EOA,20240620T101545.362361251,,Sell,24.14,300,VCVW,NYSE,,VCW52810189104,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AIO,,EOA,20240620T092329.331822233,,Short,21.35,400,VCVW,NYSE,,VCW52810125907,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240621T095655.221216386,,Buy,22.19,100,VCVW,NYSE,,VCW52820162691,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPJA,,EOA,20240621T130806.509319357,,Short,25.12,100,VCVW,NYSE,,VCW52820271888,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,F PRD,,EOA,20240621T104240.969825687,,Sell,25.15,500,VCVW,NYSE,,VCW52820202118,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240620T115735.839507665,,Short,24.12,100,VCVW,NYSE,,VCW52810250536,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MITT PRC,,EOA,20240620T093401.579096135,,Sell,24.33,100,VCVW,NYSE,,VCW52810142408,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RZC,,EOA,20240620T090914.028689036,,Short,28.99,500,VCVW,NYSE,,VCW52810114339,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SEB,,EOA,20240621T103926.831947253,,Sell,3006,1,VCVW,NYSE,,VCW52820199746,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,STEM,,EOA,20240620T092653.436319781,,Buy,1.06,2000,VCVW,NYSE,,VCW52810130049,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T135316.555675800,,Buy,616290.01,1,VCVW,NYSE,,VCW52820292359,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240621T095949.612996349,,Buy,1181.55,10,VCVW,NYSE,,VCW52820165653,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ACR PRD,,EOA,20240621T120409.626800375,,Buy,21.5,100,VCVW,NYSE,,VCW52820247279,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRI,,EOA,20240620T112930.200362849,,Sell,20.88,100,VCVW,NYSE,,VCW52810237642,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T103939.303400985,,Buy,1180.65,20,VCVW,NYSE,,VCW52810206874,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HFRO,,EOA,20240620T111824.340152203,,Buy,5.92,4200,VCVW,NYSE,,VCW52810231225,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DTW,,EOA,20240621T094736.857100835,,Short,23.46,100,VCVW,NYSE,,VCW52820151820,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240620T152225.450442802,,Short,1572.7,10,VCVW,NYSE,,VCW52810327336,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TRTX PRC,,EOA,20240621T093524.103337947,,Sell,17.32,100,VCVW,NYSE,,VCW52820135817,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PZC,,EOA,20240620T093919.405105703,,Sell,7.1,200,VCVW,NYSE,,VCW52810149651,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMSD,,EOA,20240621T103207.394759680,,Short,24.41,100,VCVW,NYSE,,VCW52820194525,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRD,,EOA,20240620T105458.672282714,,Buy,18.64,100,VCVW,NYSE,,VCW52810217033,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T120509.144831797,,Buy,610510.01,1,VCVW,NYSE,,VCW52810253142,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ELPC,,EOA,20240620T092931.452355238,,Sell,5.82,500,VCVW,NYSE,,VCW52810134753,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T154928.119178231,,Buy,615275.03,1,VCVW,NYSE,,VCW52820348852,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MIO,,EOA,20240620T091839.748359966,,Buy,11.52,600,VCVW,NYSE,,VCW52810121892,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JXN PRA,,EOA,20240620T100536.151289961,,Sell,26.1,213,VCVW,NYSE,,VCW52810179481,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MLP,,EOA,20240621T155757.832084502,,Short,20.49,300,VCVW,NYSE,,VCW52820360251,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SEB,,EOA,20240620T144203.715087298,,Sell,3022.9,1,VCVW,NYSE,,VCW52810309923,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TLT,,EOA,20240620T154912.765660393,,Short,94.05,100,VCVW,NYSE,,VCW52810340051,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNTY,,EOA,20240621T102749.792949909,,Buy,29.42,100,VCVW,NYSE,,VCW52820190896,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T155045.695001089,,Buy,615380,1,VCVW,NYSE,,VCW52810341288,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CFG PRH,,EOA,20240620T135505.838504285,,Buy,26.02,500,VCVW,NYSE,,VCW52810291317,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T154613.237518265,,Sell,615178,1,VCVW,NYSE,,VCW52810338337,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRB,,EOA,20240621T115813.895048586,,Sell,24.15,200,VCVW,NYSE,,VCW52820244386,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,INN PRE,,EOA,20240621T094237.251808760,,Sell,20.74,100,VCVW,NYSE,,VCW52820145742,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RM,,EOA,20240621T094719.282891290,,Short,28.2,50,VCVW,NYSE,,VCW52820151443,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T143834.875104392,,Short,616998.97,2,VCVW,NYSE,,VCW52820315178,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T141005.447919415,,Buy,617280.01,1,VCVW,NYSE,,VCW52820300024,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GAB PRK,,EOA,20240620T151912.752034406,,Short,21.22,300,VCVW,NYSE,,VCW52810325896,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T140826.265247344,,Buy,617050.02,1,VCVW,NYSE,,VCW52820299117,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240621T101209.224683235,,Sell,22.4,500,VCVW,NYSE,,VCW52820176631,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPJA,,EOA,20240620T155344.822152958,,Short,24.99,100,VCVW,NYSE,,VCW52810344030,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FRT PRC,,EOA,20240620T131557.634804101,,Buy,20.77,100,VCVW,NYSE,,VCW52810278472,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T154526.540950642,,Buy,614580,1,VCVW,NYSE,,VCW52810337891,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RMMZ,,EOA,20240621T105237.096963510,,Buy,15.96,200,VCVW,NYSE,,VCW52820209351,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KIM PRL,,EOA,20240621T103248.912147095,,Sell,20.62,100,VCVW,NYSE,,VCW52820195111,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KVYO,,EOA,20240621T092150.231879651,,Buy,22,800,VCVW,NYSE,,VCW52820116507,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CSR,,EOA,20240620T104833.298147872,,Buy,67.31,1,VCVW,NYSE,,VCW52810213073,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JLS,,EOA,20240621T105301.339730595,,Buy,17.75,200,VCVW,NYSE,,VCW52820209572,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240620T125414.593970763,,Sell,1189.96,55,VCVW,NYSE,,VCW52810270716,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DX PRC,,EOA,20240621T093300.348772140,,Sell,24.96,100,VCVW,NYSE,,VCW52820132453,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SEB,,EOA,20240621T101918.769666799,,Sell,3028.7,3,VCVW,NYSE,,VCW52820183211,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T103303.907152502,,Buy,616520.01,1,VCVW,NYSE,,VCW52820195314,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCE PRL,,EOA,20240620T094304.577707356,,Buy,19.52,331,VCVW,NYSE,,VCW52810154313,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NFLX,,EOA,20240620T090436.711751866,,Buy,681.9,1,VCVW,NYSE,,VCW52810111319,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T101010.175129111,,Sell,1184.48,20,VCVW,NYSE,,VCW52810183504,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240621T132250.565668060,,Short,22.5,100,VCVW,NYSE,,VCW52820278480,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T100707.259634674,,Buy,615425.02,1,VCVW,NYSE,,VCW52820172350,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KIM PRM,,EOA,20240620T155929.431529542,,Sell,21.24,200,VCVW,NYSE,,VCW52810350730,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NUE,,EOA,20240621T092207.281990796,,Buy,155.76,300,VCVW,NYSE,,VCW52820116707,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HAL,,EOA,20240621T155912.973577013,,Short,33.95,1400,VCVW,NYSE,,VCW52820362786,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SLG PRI,,EOA,20240621T110012.732121225,,Buy,20.86,100,VCVW,NYSE,,VCW52820214634,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RF PRB,,EOA,20240620T143213.638052397,,Buy,24.94,100,VCVW,NYSE,,VCW52810305556,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ACR,,EOA,20240621T155211.777004657,,Buy,12.75,200,VCVW,NYSE,,VCW52820352174,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SFST,,EOA,20240621T105322.810311544,,Short,27.05,15,VCVW,NYSE,,VCW52820209919,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGM A,,EOA,20240620T155714.630171496,,Buy,123.05,400,VCVW,NYSE,,VCW52810347695,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PLTR,,EOA,20240621T092821.501843229,,Buy,23.2,100,VCVW,NYSE,,VCW52820123451,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,C PRN,,EOA,20240620T113440.983506781,,Short,29.44,200,VCVW,NYSE,,VCW52810240589,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BH,,EOA,20240621T144838.993636188,,Buy,179.57,10,VCVW,NYSE,,VCW52820319188,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRQ,,EOA,20240621T100939.793830997,,Buy,18.65,200,VCVW,NYSE,,VCW52820174473,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLR PRK,,EOA,20240621T111855.193737909,,Sell,24.1,100,VCVW,NYSE,,VCW52820225852,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NEA,,EOA,20240620T093011.314166403,,Short,11.42,900,VCVW,NYSE,,VCW52810136682,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OPY,,EOA,20240620T111212.675733311,,Buy,46.14,100,VCVW,NYSE,,VCW52810227391,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240621T123351.803853156,,Sell,22.5,500,VCVW,NYSE,,VCW52820257628,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRP,,EOA,20240621T123428.869024722,,Buy,17.44,100,VCVW,NYSE,,VCW52820258006,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BIPH,,EOA,20240621T100049.534884443,,Sell,17.12,100,VCVW,NYSE,,VCW52820166576,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T122545.156357920,,Buy,1181.02,10,VCVW,NYSE,,VCW52810258925,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMX,,EOA,20240620T094039.626125175,,Sell,7.64,500,VCVW,NYSE,,VCW52810151349,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BEPI,,EOA,20240621T115357.717877971,,Sell,16.73,47,VCVW,NYSE,,VCW52820242776,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEX,,EOA,20240620T153742.696551688,,Buy,118.07,50,VCVW,NYSE,,VCW52810334453,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCE PRK,,EOA,20240620T155043.505275073,,Sell,24.25,52,VCVW,NYSE,,VCW52810341255,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRB,,EOA,20240621T122740.092476911,,Sell,24.33,100,VCVW,NYSE,,VCW52820255220,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,T PRC,,EOA,20240621T110124.431237545,,Buy,20.13,200,VCVW,NYSE,,VCW52820215435,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RF PRC,,EOA,20240621T141456.691637597,,Buy,22.78,100,VCVW,NYSE,,VCW52820302644,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WCC PRA,,EOA,20240620T111954.961621973,,Sell,25.84,100,VCVW,NYSE,,VCW52810232185,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CFR PRB,,EOA,20240621T103102.220580213,,Buy,18.1,658,VCVW,NYSE,,VCW52820193433,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ARGD,,EOA,20240620T093802.830769894,,Buy,21.71,100,VCVW,NYSE,,VCW52810148137,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WCC PRA,,EOA,20240620T152359.464470991,,Sell,25.75,600,VCVW,NYSE,,VCW52810328199,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRA,,EOA,20240621T143412.495552630,,Sell,24.37,100,VCVW,NYSE,,VCW52820313003,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PHVS,,EOA,20240621T120524.234492238,,Short,18.25,400,VCVW,NYSE,,VCW52820247825,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240620T110752.760424278,,Sell,22.6,100,VCVW,NYSE,,VCW52810224459,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MPX,,EOA,20240621T092437.523615204,,Short,10.39,800,VCVW,NYSE,,VCW52820118395,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SEB,,EOA,20240620T155749.261649298,,Buy,3013.02,1,VCVW,NYSE,,VCW52810348391,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DNP,,EOA,20240620T092308.755652960,,Sell,8.39,1000,VCVW,NYSE,,VCW52810125597,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF PRL,,EOA,20240621T094205.685697821,,Short,17.82,100,VCVW,NYSE,,VCW52820145050,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KKRS,,EOA,20240620T143030.932250698,,Buy,18.95,900,VCVW,NYSE,,VCW52810304872,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T113719.729297714,,Sell,609660,1,VCVW,NYSE,,VCW52810241787,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UBXG,,EOA,20240621T142532.306005852,,Sell,9.58,100,VCVW,NYSE,,VCW52820308276,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GTLS PRB,,EOA,20240620T100931.473725754,,Buy,56.1,100,VCVW,NYSE,,VCW52810182794,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFBI,,EOA,20240621T155417.911881716,,Sell,,500,VCVW,NYSE,,VCW52820354564,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TRTX PRC,,EOA,20240621T102126.004405334,,Buy,16.38,100,VCVW,NYSE,,VCW52820185117,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CRVO,,EOA,20240620T155419.783124236,,Sell,21.96,65,VCVW,NYSE,,VCW52810344670,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BODI,,EOA,20240620T151936.027242975,,Buy,8.62,50,VCVW,NYSE,,VCW52810326077,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CSR PRC,,EOA,20240620T095015.342693478,,Buy,23.4,100,VCVW,NYSE,,VCW52810163447,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRI,,EOA,20240620T155923.994133651,,Sell,20.78,92,VCVW,NYSE,,VCW52810350556,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DIA,,EOA,20240621T102727.073961659,,Short,392.24,40,VCVW,NYSE,,VCW52820190595,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BHFAM,,EOA,20240620T102726.049890170,,Sell,16.35,13,VCVW,NYSE,,VCW52810198401,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRI,,EOA,20240620T111436.077704990,,Short,25.21,400,VCVW,NYSE,,VCW52810228748,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FGN,,EOA,20240620T093318.680815460,,Sell,25.98,382,VCVW,NYSE,,VCW52810141510,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DDT,,EOA,20240620T104343.990842241,,Sell,25.78,100,VCVW,NYSE,,VCW52810209785,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CTR,,EOA,20240621T104135.688389885,,Short,40.3,90,VCVW,NYSE,,VCW52820201355,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T103204.101408866,,Short,1184.4,17,VCVW,NYSE,,VCW52810201952,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GME,,EOA,20240621T155308.955175749,,Short,23.69,500,VCVW,NYSE,,VCW52820353214,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MSC,,EOA,20240620T153720.999244370,,Sell,6.99,47,VCVW,NYSE,,VCW52810334287,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HUBB,,EOA,20240621T104751.671207501,,Buy,378.9,100,VCVW,NYSE,,VCW52820205704,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRI,,EOA,20240620T155200.499473532,,Sell,20.88,100,VCVW,NYSE,,VCW52810342548,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TNP PRE,,EOA,20240621T112807.584082436,,Sell,26.46,100,VCVW,NYSE,,VCW52820230475,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HROWL,,EOA,20240621T112257.958369240,,Sell,25.21,100,VCVW,NYSE,,VCW52820227804,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGM PRG,,EOA,20240620T101201.466887752,,Short,19.87,100,VCVW,NYSE,,VCW52810185663,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FITBO,,EOA,20240620T093751.166576792,,Buy,20.05,100,VCVW,NYSE,,VCW52810147915,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T121552.197337990,,Buy,611160,1,VCVW,NYSE,,VCW52810255945,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRB,,EOA,20240620T094931.201692941,,Buy,23.67,100,VCVW,NYSE,,VCW52810162416,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T151201.563762621,,Buy,1179.02,10,VCVW,NYSE,,VCW52810322802,,,,,,,,,,,,,,,,,,,,,,,,,,,
